ts_us,event_type,side,price,size,order_id,level
1765351554545554,add,S,99.58,10,9079,3
1765351554545655,add,B,99.7,15,9080,5
1765351554545788,cancel,B,99.78,0,2401,9
1765351554545829,trade,,99.86,87,0,0
1765351554545982,add,B,100.04,26,9081,6
1765351554546070,cancel,S,100.13,0,9078,6
1765351554546115,cancel,B,99.86,0,7809,3
1765351554546288,add,S,100.11,6,9082,7
1765351554546350,add,S,100.32,44,9083,9
1765351554546438,trade,,99.87,84,0,0
1765351554546532,add,S,100.01,13,9084,5
1765351554546626,add,B,99.79,24,9085,9
1765351554546712,add,B,99.81,46,9086,2
1765351554546801,add,S,100.14,46,9087,6
1765351554546950,cancel,B,99.86,0,4608,3
1765351554547086,add,B,100.02,20,9088,4
1765351554547111,add,S,100.33,47,9089,9
1765351554547259,cancel,B,100.21,0,3480,7
1765351554547369,add,B,99.7,45,9090,5
1765351554547487,add,B,100.04,25,9091,6
1765351554547506,cancel,S,100.05,0,3165,10
1765351554547639,modify,B,99.81,28,4274,2
1765351554547787,add,S,100.14,1,9092,6
1765351554547852,add,S,100.02,7,9093,5
1765351554547913,add,B,100.05,42,9094,6
1765351554548039,add,B,99.85,27,9095,3
1765351554548189,cancel,B,100.08,0,8494,8
1765351554548199,trade,,99.85,91,0,0
1765351554548346,add,B,100.07,36,9096,8
1765351554548408,add,B,100.06,14,9097,8
1765351554548494,modify,B,100.06,12,2616,8
1765351554548602,add,S,100.03,28,9098,4
1765351554548765,add,S,100.03,16,9099,4
1765351554548854,add,B,99.69,4,9100,5
1765351554548960,cancel,B,100.21,0,788,1
1765351554549070,add,B,99.68,26,9101,5
1765351554549173,add,B,100.07,27,9102,8
1765351554549257,add,B,100.04,9,9103,10
1765351554549316,cancel,S,100.02,0,7330,5
1765351554549481,add,S,100.01,24,9104,5
1765351554549509,modify,S,100.3,15,3418,2
1765351554549638,trade,,99.85,49,0,0
1765351554549701,trade,,99.86,39,0,0
1765351554549853,add,B,100.21,40,9105,7
1765351554549927,add,S,100.03,18,9106,4
1765351554550069,cancel,S,100.11,0,5788,7
1765351554550150,add,B,100.21,44,9107,7
1765351554550282,modify,B,100.05,28,6036,6
1765351554550334,trade,,99.85,41,0,0
1765351554550404,add,S,100.29,46,9108,2
1765351554550571,modify,S,100.11,8,409,7
1765351554550604,cancel,B,100.04,0,2989,10
1765351554550758,add,B,99.8,22,9109,2
1765351554550869,add,S,100.11,6,9110,7
1765351554550936,add,B,100.06,46,9111,6
1765351554551089,add,B,99.8,3,9112,2
1765351554551092,add,S,100.32,13,9113,9
1765351554551285,add,S,100.28,8,9114,2
1765351554551305,modify,S,99.92,23,2928,8
1765351554551429,add,S,100.31,32,9115,9
1765351554551520,add,B,100.05,25,9116,10
1765351554551636,cancel,S,100.05,0,8992,10
1765351554551786,cancel,S,100.02,0,2916,1
1765351554551858,modify,S,100.14,30,4394,6
1765351554551892,trade,,99.84,56,0,0
1765351554552021,modify,B,100.02,20,7931,4
1765351554552186,cancel,S,99.92,0,5302,8
1765351554552235,add,S,99.59,23,9117,3
1765351554552316,add,S,100.31,34,9118,9
1765351554552409,modify,S,99.59,28,9010,3
1765351554552502,modify,B,99.85,15,4474,3
1765351554552602,modify,S,100.28,21,641,2
1765351554552735,add,B,99.81,48,9119,2
1765351554552796,cancel,S,100.14,0,7745,6
1765351554552954,trade,,99.84,85,0,0
1765351554553013,add,S,100.02,3,9120,4
1765351554553176,trade,,99.85,21,0,0
1765351554553215,add,S,100.29,3,9121,2
1765351554553330,cancel,B,100.21,0,8869,1
1765351554553429,add,B,100.02,9,9122,4
1765351554553500,trade,,99.84,95,0,0
1765351554553638,cancel,B,99.85,0,2662,3
1765351554553746,add,B,100.22,29,9123,7
1765351554553803,add,S,99.92,24,9124,8
1765351554553976,add,B,100.01,33,9125,4
1765351554554004,add,B,100.0,3,9126,4
1765351554554101,add,S,100.32,38,9127,9
1765351554554284,cancel,S,100.29,0,1842,2
1765351554554323,modify,S,100.01,21,3610,5
1765351554554483,trade,,99.85,74,0,0
1765351554554575,add,S,100.1,13,9128,7
1765351554554637,modify,B,100.22,1,6297,7
1765351554554747,add,S,100.14,21,9129,6
1765351554554877,add,S,100.04,6,9130,10
1765351554554913,trade,,99.84,38,0,0
1765351554555086,add,B,99.85,44,9131,3
1765351554555105,cancel,B,100.06,0,8093,6
1765351554555256,cancel,B,100.0,0,7497,4
1765351554555299,add,B,100.06,45,9132,10
1765351554555436,add,S,100.14,31,9133,6
1765351554555548,cancel,B,100.0,0,9062,4
1765351554555672,cancel,B,100.22,0,8637,7
1765351554555717,add,B,100.22,28,9134,7
1765351554555878,add,B,100.2,19,9135,1
1765351554555931,add,B,100.06,40,9136,6
1765351554555999,add,B,99.8,10,9137,9
1765351554556147,add,S,100.13,12,9138,6
1765351554556205,add,B,99.84,40,9139,3
1765351554556367,add,S,100.31,15,9140,9
1765351554556480,modify,B,99.84,17,2243,3
1765351554556509,add,B,99.85,44,9141,3
1765351554556598,trade,,99.85,23,0,0
1765351554556709,trade,,99.86,28,0,0
1765351554556876,add,B,100.06,15,9142,8
1765351554556909,add,S,100.01,17,9143,5
1765351554557026,add,B,100.01,29,9144,4
1765351554557127,cancel,B,100.06,0,8829,8
1765351554557234,add,S,100.01,23,9145,1
1765351554557350,cancel,S,99.59,0,5392,3
1765351554557474,modify,B,100.06,19,5020,10
1765351554557580,cancel,B,100.01,0,2651,4
1765351554557684,add,B,100.02,11,9146,4
1765351554557757,modify,B,100.02,26,2998,4
1765351554557797,add,B,99.81,11,9147,2
1765351554557941,cancel,B,100.22,0,5753,7
1765351554558056,add,S,99.6,6,9148,3
1765351554558099,add,S,100.31,32,9149,9
1765351554558272,modify,B,100.2,26,5032,1
1765351554558312,add,S,100.01,44,9150,4
1765351554558397,modify,S,100.31,26,3753,9
1765351554558569,trade,,99.86,48,0,0
1765351554558619,add,B,100.07,30,9151,6
1765351554558773,trade,,99.85,72,0,0
1765351554558882,add,B,99.86,27,9152,3
1765351554558891,modify,S,100.01,28,3520,4
1765351554559090,add,B,100.07,41,9153,10
1765351554559166,cancel,S,99.92,0,6273,8
1765351554559192,add,S,99.92,3,9154,8
1765351554559358,add,B,100.06,7,9155,6
1765351554559446,trade,,99.85,17,0,0
1765351554559564,add,B,99.85,8,9156,3
1765351554559664,add,B,99.68,6,9157,5
1765351554559715,trade,,99.85,77,0,0
1765351554559803,cancel,S,100.31,0,6162,9
1765351554559897,trade,,99.85,42,0,0
1765351554560018,trade,,99.85,85,0,0
1765351554560157,add,S,100.02,29,9158,5
1765351554560258,modify,S,99.92,15,6223,8
1765351554560300,add,S,100.02,38,9159,1
1765351554560422,trade,,99.85,2,0,0
1765351554560548,cancel,S,100.13,0,2955,6
1765351554560618,add,S,100.09,36,9160,7
1765351554560732,cancel,S,100.09,0,1374,7
1765351554560799,add,S,100.03,6,9161,1
1765351554560893,trade,,99.86,60,0,0
1765351554561032,trade,,99.85,82,0,0
1765351554561160,add,B,100.02,30,9162,4
1765351554561267,cancel,S,100.04,0,7379,10
1765351554561317,add,B,99.81,47,9163,9
1765351554561415,add,B,99.81,33,9164,9
1765351554561542,add,S,99.93,15,9165,8
1765351554561674,add,B,99.67,15,9166,5
1765351554561759,modify,B,100.02,4,2539,4
1765351554561888,add,S,100.05,43,9167,10
1765351554561904,add,S,100.32,27,9168,9
1765351554562014,modify,B,100.02,20,1581,4
1765351554562145,add,S,99.59,25,9169,3
1765351554562254,cancel,B,99.85,0,7628,3
1765351554562327,add,S,100.31,26,9170,9
1765351554562478,cancel,S,100.02,0,5970,5
1765351554562493,add,S,100.02,34,9171,1
1765351554562592,add,B,100.06,17,9172,10
1765351554562771,trade,,99.85,22,0,0
1765351554562864,add,S,100.05,38,9173,10
1765351554562964,cancel,S,99.93,0,2520,8
1765351554562996,trade,,99.85,78,0,0
1765351554563111,modify,S,99.59,27,3820,3
1765351554563268,modify,S,100.09,26,692,7
1765351554563359,add,B,100.2,6,9174,1
1765351554563432,add,S,100.12,16,9175,6
1765351554563491,add,S,100.04,47,9176,10
1765351554563596,cancel,S,100.01,0,1104,4
1765351554563715,cancel,B,99.67,0,3353,5
1765351554563860,cancel,S,100.29,0,5484,2
1765351554563986,add,B,99.85,25,9177,3
1765351554564034,add,S,100.31,27,9178,9
1765351554564180,cancel,B,100.06,0,5897,6
1765351554564266,cancel,B,100.02,0,3508,4
1765351554564335,add,B,100.06,20,9179,6
1765351554564422,add,S,100.12,19,9180,6
1765351554564572,add,B,100.01,38,9181,4
1765351554564669,cancel,B,100.2,0,6214,1
1765351554564721,add,S,100.28,10,9182,2
1765351554564806,trade,,99.85,61,0,0
1765351554564964,add,B,99.81,13,9183,9
1765351554565015,modify,S,100.02,21,2156,5
1765351554565148,add,B,100.07,11,9184,8
1765351554565252,add,S,99.94,8,9185,8
1765351554565375,add,B,100.07,15,9186,8
1765351554565450,add,B,100.07,32,9187,8
1765351554565556,trade,,99.85,47,0,0
1765351554565606,add,S,100.09,42,9188,7
1765351554565755,add,S,100.27,37,9189,2
1765351554565841,modify,S,100.02,28,7815,5
1765351554565949,add,B,99.81,10,9190,2
1765351554566075,trade,,99.86,96,0,0
1765351554566139,modify,B,100.06,26,6057,6
1765351554566227,add,S,99.6,40,9191,3
1765351554566310,modify,B,99.67,8,2454,5
1765351554566443,trade,,99.86,72,0,0
1765351554566577,trade,,99.86,53,0,0
1765351554566603,cancel,B,100.06,0,6005,6
1765351554566700,modify,B,100.06,19,7973,6
1765351554566838,add,S,100.3,6,9192,9
1765351554566935,add,S,100.13,27,9193,6
1765351554567030,add,B,100.06,26,9194,10
1765351554567147,add,S,100.3,21,9195,9
1765351554567226,cancel,S,100.01,0,4827,4
1765351554567390,modify,B,100.06,10,4598,10
1765351554567488,modify,B,100.06,18,7935,10
1765351554567555,modify,S,100.3,7,7040,9
1765351554567656,modify,B,100.06,19,4432,10
1765351554567753,add,B,100.23,45,9196,7
1765351554567809,modify,B,99.81,25,4954,9
1765351554567922,cancel,S,100.27,0,5515,2
1765351554568090,add,B,100.23,30,9197,7
1765351554568153,modify,S,100.02,7,8997,1
1765351554568281,modify,B,100.07,4,7136,8
1765351554568349,add,B,100.19,15,9198,1
1765351554568479,modify,B,100.06,2,1834,10
1765351554568511,add,S,100.02,3,9199,5
1765351554568600,modify,B,99.85,10,7090,3
1765351554568730,add,S,100.03,15,9200,10
1765351554568850,add,B,100.06,20,9201,8
1765351554568910,modify,B,100.19,29,3678,1
1765351554569066,add,S,100.02,42,9202,1
1765351554569159,add,B,100.0,2,9203,4
1765351554569242,add,S,100.3,26,9204,9
1765351554569316,cancel,B,100.06,0,5415,6
1765351554569423,modify,B,100.23,28,2376,7
1765351554569576,add,S,99.94,39,9205,8
1765351554569650,cancel,S,100.27,0,1920,2
1765351554569691,add,S,100.02,39,9206,5
1765351554569884,trade,,99.86,46,0,0
1765351554569902,trade,,99.86,48,0,0
1765351554570055,modify,S,99.6,2,1129,3
1765351554570187,cancel,B,100.06,0,3058,8
1765351554570287,add,B,99.81,7,9207,2
1765351554570346,add,B,100.23,29,9208,7
1765351554570415,modify,S,99.6,3,3762,3
1765351554570533,add,S,100.03,9,9209,5
1765351554570657,add,B,99.82,39,9210,2
1765351554570696,add,S,100.1,10,9211,7
1765351554570861,modify,S,100.3,2,7314,9
1765351554570961,cancel,B,100.19,0,7536,1
1765351554571065,add,B,100.19,9,9212,1
1765351554571166,add,B,100.07,3,9213,6
1765351554571260,add,S,99.6,30,9214,3
1765351554571382,add,S,100.3,47,9215,9
1765351554571415,add,B,100.2,43,9216,1
1765351554571582,modify,S,100.1,22,8894,7
1765351554571591,cancel,B,100.23,0,4023,7
1765351554571767,cancel,B,100.2,0,8088,1
1765351554571804,add,B,100.23,9,9217,7
1765351554571920,add,S,100.02,45,9218,5
1765351554572089,add,S,100.01,26,9219,4
1765351554572178,cancel,S,100.3,0,159,9
1765351554572231,cancel,B,100.23,0,8538,7
1765351554572359,modify,S,100.01,26,6826,4
1765351554572401,add,B,100.07,50,9220,8
1765351554572577,trade,,99.86,50,0,0
1765351554572661,add,S,100.03,16,9221,5
1765351554572751,modify,B,100.23,23,1432,7
1765351554572799,modify,S,100.02,22,4692,1
1765351554572918,modify,S,100.27,12,5370,2
1765351554573048,add,B,100.07,27,9222,8
1765351554573137,add,S,100.04,13,9223,5
1765351554573275,add,S,100.12,26,9224,6
1765351554573330,add,B,100.07,21,9225,10
1765351554573443,cancel,B,99.67,0,2495,5
1765351554573519,add,S,100.13,36,9226,6
1765351554573646,trade,,99.87,67,0,0
1765351554573692,cancel,S,99.6,0,5878,3
1765351554573810,add,B,99.81,19,9227,9
1765351554573972,modify,B,99.85,28,3106,3
1765351554574012,trade,,99.85,41,0,0
1765351554574167,cancel,B,99.82,0,5391,2
1765351554574288,add,S,100.02,34,9228,1
1765351554574383,trade,,99.86,2,0,0
1765351554574488,cancel,S,99.94,0,6397,8
1765351554574550,cancel,S,100.03,0,1568,10
1765351554574610,add,S,100.26,49,9229,2
1765351554574704,modify,B,99.81,23,2399,9
1765351554574797,cancel,B,100.23,0,6083,7
1765351554574967,cancel,S,100.01,0,85,4
1765351554575074,modify,S,100.02,20,7463,1
1765351554575152,cancel,S,100.04,0,622,5
1765351554575213,add,S,100.13,5,9230,6
1765351554575375,add,S,100.04,31,9231,10
1765351554575479,add,B,99.67,43,9232,5
1765351554575498,add,S,100.14,38,9233,6
1765351554575628,add,B,100.06,9,9234,6
1765351554575780,trade,,99.85,3,0,0
1765351554575861,trade,,99.86,1,0,0
1765351554575965,cancel,B,100.2,0,7843,1
1765351554576029,add,B,99.81,29,9235,9
1765351554576101,add,S,100.03,21,9236,5
1765351554576204,modify,S,100.26,5,6364,2
1765351554576383,trade,,99.85,26,0,0
1765351554576445,trade,,99.87,83,0,0
1765351554576558,add,B,99.82,28,9237,2
1765351554576596,add,S,100.02,9,9238,5
1765351554576779,add,S,100.14,36,9239,6
1765351554576860,add,S,100.14,11,9240,6
1765351554576964,cancel,S,100.02,0,541,1
1765351554577008,modify,S,100.1,14,1098,7
1765351554577152,modify,B,100.0,8,8711,4
1765351554577260,add,S,100.13,36,9241,6
1765351554577315,cancel,B,100.2,0,539,1
1765351554577451,add,B,99.66,1,9242,5
1765351554577522,modify,B,99.82,13,9184,2
1765351554577594,add,B,99.85,17,9243,3
1765351554577715,add,B,99.67,23,9244,5
1765351554577844,add,S,100.11,11,9245,7
1765351554577952,modify,B,100.07,5,4166,8
1765351554578027,add,S,100.05,38,9246,10
1765351554578153,cancel,S,100.3,0,6995,9
1765351554578207,modify,B,100.06,16,5520,6
1765351554578308,add,B,100.21,16,9247,1
1765351554578434,trade,,99.86,28,0,0
1765351554578566,add,S,100.3,9,9248,9
1765351554578674,cancel,S,99.94,0,7867,8
1765351554578694,add,B,99.82,49,9249,9
1765351554578880,add,S,100.0,13,9250,4
1765351554578901,trade,,99.86,18,0,0
1765351554579021,add,S,100.12,13,9251,6
1765351554579136,add,S,100.03,25,9252,5
1765351554579280,add,B,99.68,28,9253,5
1765351554579353,add,S,99.93,20,9254,8
1765351554579420,cancel,S,100.26,0,6099,2
1765351554579544,add,S,99.6,50,9255,3
1765351554579591,add,S,99.93,10,9256,8
1765351554579772,add,B,100.01,50,9257,4
1765351554579816,add,B,100.01,42,9258,4
1765351554579931,add,B,100.23,5,9259,7
1765351554580073,trade,,99.86,25,0,0
1765351554580166,add,B,100.02,1,9260,4
1765351554580217,add,S,100.26,1,9261,2
1765351554580329,modify,S,99.6,21,6333,3
1765351554580452,add,B,100.2,49,9262,1
1765351554580526,add,B,99.85,16,9263,3
1765351554580637,add,S,100.12,2,9264,6
1765351554580701,cancel,B,100.23,0,4069,7
1765351554580824,cancel,S,100.03,0,8846,5
1765351554580933,add,B,100.23,45,9265,7
1765351554581063,cancel,S,100.05,0,4778,10
1765351554581134,add,B,100.22,31,9266,7
1765351554581200,add,B,99.82,32,9267,2
1765351554581304,add,B,100.03,1,9268,4
1765351554581444,cancel,S,100.11,0,817,7
1765351554581580,add,B,99.81,8,9269,2
1765351554581607,modify,B,99.82,9,9115,9
1765351554581744,cancel,B,100.03,0,8493,4
1765351554581885,add,B,100.03,28,9270,4
1765351554581982,add,S,100.1,14,9271,7
1765351554582067,modify,B,100.07,14,621,10
1765351554582174,add,S,99.59,36,9272,3
1765351554582220,modify,S,100.02,9,72,1
1765351554582340,add,S,100.27,27,9273,2
1765351554582465,add,S,100.09,28,9274,7
1765351554582577,modify,S,100.05,9,9042,10
1765351554582684,modify,S,100.3,20,692,9
1765351554582789,add,B,100.19,48,9275,1
1765351554582871,add,S,99.92,47,9276,8
1765351554582945,modify,B,100.22,16,3281,7
1765351554583072,add,S,100.12,12,9277,6
1765351554583095,cancel,S,100.3,0,5360,9
1765351554583210,add,S,100.11,42,9278,6
1765351554583329,add,S,100.09,3,9279,7
1765351554583405,cancel,S,100.05,0,2365,10
1765351554583570,modify,S,100.11,10,8247,6
1765351554583669,trade,,99.87,67,0,0
1765351554583729,cancel,B,99.68,0,4598,5
1765351554583858,modify,B,100.19,12,6215,1
1765351554583947,add,S,100.06,48,9280,10
1765351554584056,trade,,99.87,2,0,0
1765351554584118,add,B,100.06,17,9281,10
1765351554584225,modify,S,100.02,3,969,1
1765351554584331,modify,B,99.85,18,4197,3
1765351554584429,add,S,99.58,44,9282,3
1765351554584491,add,S,100.3,19,9283,9
1765351554584681,modify,S,100.03,28,3076,5
1765351554584772,add,B,100.08,19,9284,8
1765351554584863,cancel,S,99.58,0,776,3
1765351554584938,trade,,99.87,81,0,0
1765351554585011,add,B,100.22,29,9285,7
1765351554585128,add,B,100.02,23,9286,4
1765351554585204,add,S,100.07,31,9287,10
1765351554585323,add,S,100.01,45,9288,1
1765351554585456,cancel,S,100.0,0,2570,4
1765351554585555,trade,,99.88,67,0,0
1765351554585649,cancel,S,100.01,0,8448,1
1765351554585746,add,B,99.69,36,9289,5
1765351554585837,trade,,99.88,89,0,0
1765351554585948,add,B,100.2,1,9290,1
1765351554585997,cancel,B,100.22,0,3463,7
1765351554586173,add,B,99.86,12,9291,3
1765351554586243,add,S,100.08,46,9292,7
1765351554586308,modify,B,99.69,10,8873,5
1765351554586407,add,S,100.07,11,9293,7
1765351554586561,modify,S,100.3,16,380,9
1765351554586631,trade,,99.88,69,0,0
1765351554586753,add,B,99.69,27,9294,5
1765351554586821,trade,,99.87,45,0,0
1765351554586951,add,S,99.57,28,9295,3
1765351554587043,add,B,100.07,39,9296,6
1765351554587174,add,B,99.83,33,9297,9
1765351554587196,modify,S,99.92,19,1308,8
1765351554587340,trade,,99.88,55,0,0
1765351554587471,add,S,100.11,43,9298,6
1765351554587571,add,B,100.09,24,9299,8
1765351554587664,add,S,100.07,30,9300,10
1765351554587773,trade,,99.87,97,0,0
1765351554587793,add,B,99.8,30,9301,2
1765351554587908,modify,S,100.27,11,5437,2
1765351554588031,cancel,S,100.07,0,7689,10
1765351554588138,trade,,99.87,34,0,0
1765351554588271,add,S,100.26,39,9302,2
1765351554588369,trade,,99.88,80,0,0
1765351554588447,add,S,100.03,43,9303,5
1765351554588550,add,S,100.01,3,9304,1
1765351554588618,add,S,99.91,25,9305,8
1765351554588765,modify,S,100.26,4,2864,2
1765351554588879,add,S,99.9,2,9306,8
1765351554588958,add,S,100.03,39,9307,5
1765351554589022,trade,,99.88,17,0,0
1765351554589162,add,B,100.1,7,9308,8
1765351554589282,add,S,100.12,12,9309,6
1765351554589351,modify,B,100.06,7,7100,10
1765351554589394,cancel,B,100.07,0,5093,6
1765351554589566,modify,S,100.07,4,7239,10
1765351554589685,add,S,100.26,5,9310,2
1765351554589722,add,S,100.27,44,9311,2
1765351554589806,add,S,100.0,23,9312,4
1765351554589912,modify,B,99.69,4,8424,5
1765351554590009,add,S,100.01,43,9313,1
1765351554590180,add,S,100.29,20,9314,9
1765351554590288,cancel,S,99.9,0,8897,8
1765351554590350,add,S,100.02,23,9315,5
1765351554590487,add,S,100.28,33,9316,9
1765351554590546,add,B,99.86,45,9317,3
1765351554590684,cancel,B,100.1,0,6582,8
1765351554590790,add,B,100.23,5,9318,7
1765351554590879,add,S,99.9,6,9319,8
1765351554590898,modify,B,100.2,18,2573,1
1765351554591046,add,S,100.29,44,9320,9
1765351554591128,add,B,100.11,37,9321,8
1765351554591216,add,B,99.7,32,9322,5
1765351554591359,add,B,99.86,25,9323,3
1765351554591467,add,B,100.24,23,9324,7
1765351554591588,add,S,99.99,11,9325,4
1765351554591653,cancel,B,100.02,0,7685,4
1765351554591707,modify,B,99.8,30,8780,2
1765351554591791,add,B,100.25,7,9326,7
1765351554591985,trade,,99.88,89,0,0
1765351554592006,cancel,S,100.07,0,3471,10
1765351554592180,add,B,99.87,22,9327,3
1765351554592280,add,S,99.98,33,9328,4
1765351554592367,add,B,100.12,7,9329,8
1765351554592406,modify,S,100.07,15,5347,10
1765351554592509,modify,B,100.02,2,8641,4
1765351554592682,cancel,B,99.7,0,7706,5
1765351554592753,add,B,99.84,40,9330,9
1765351554592804,trade,,99.88,79,0,0
1765351554592940,add,B,100.07,32,9331,10
